20141,30372,32467,ASE,MIA,1796,30.67,$539.44,UA,72.5,$556.43,AA,15.6,$520.71
20141,30372,32575,ASE,ONT,694,1.11,$323.30,UA,100.0,$323.30,UA,100.0,$323.30
20141,30372,30977,ASE,ORD,1013,119.00,$378.01,UA,97.4,$379.08,UA,97.4,$379.08
20141,30372,30721,ASE,PVD,1862,1.11,$365.40,UA,100.0,$365.40,UA,100.0,$365.40
20141,30372,32457,ASE,SFO,848,78.67,$367.70,UA,97.5,$370.44,UA,97.5,$370.44
20141,30372,32457,ASE,SJC,828,1.44,$369.44,UA,84.6,$389.45,UA,84.6,$389.45
20141,30372,32575,ASE,SNA,722,4.11,$347.24,UA,94.6,$355.85,UA,94.6,$355.85
20141,30372,33195,ASE,TPA,1596,20.22,$391.07,UA,90.7,$392.85,UA,90.7,$392.85
20141,30397,30423,ATL,AUS,813,576.22,$235.53,DL,66.3,$243.79,WN,19.2,$224.53
20141,30397,30721,ATL,BOS,946,"1,509.00",$246.44,DL,59.7,$262.66,FL,25.9,$230.93
20141,30397,32575,ATL,BUR,1941,36.11,$304.37,WN,50.2,$281.49,WN,50.2,$281.49
20141,30397,30852,ATL,BWI,577,"1,360.67",$186.00,DL,49.9,$192.74,FL,17.5,$169.19
20141,30397,30647,ATL,CAK,528,415.56,$201.15,FL,64.3,$206.08,DL,30.7,$191.63
20141,30397,30647,ATL,CLE,554,361.56,$242.98,DL,66.0,$238.10,DL,66.0,$238.10
20141,30397,30852,ATL,DCA,547,"1,754.33",$217.93,DL,63.5,$223.43,FL,29.5,$206.39
20141,30397,31703,ATL,EWR,746,"1,099.22",$282.66,DL,57.1,$290.31,US,11.3,$219.89
20141,30397,32467,ATL,FLL,581,"2,024.33",$154.68,DL,52.2,$168.81,NK,22.9,$98.11
20141,30397,31453,ATL,HOU,696,985.22,$203.31,DL,38.1,$221.39,FL,33.6,$172.35
20141,30397,31703,ATL,HPN,780,207.44,$268.40,DL,86.2,$275.72,DL,86.2,$275.72
20141,30397,30852,ATL,IAD,534,507.67,$233.54,DL,70.5,$233.91,UA,21.0,$233.26
20141,30397,31453,ATL,IAH,689,574.67,$258.54,DL,54.6,$251.91,DL,54.6,$251.91
20141,30397,31703,ATL,ISP,795,47.11,$159.53,WN,73.8,$151.57,WN,73.8,$151.57
20141,30397,31703,ATL,JFK,760,333.00,$231.17,DL,83.9,$236.69,US,10.6,$192.01
20141,30397,32575,ATL,LAX,1947,"1,830.22",$323.20,DL,62.2,$349.16,WN,10.5,$257.16
20141,30397,31703,ATL,LGA,762,"3,208.22",$232.60,DL,59.1,$249.47,AA,11.5,$195.42
20141,30397,32575,ATL,LGB,1933,18.44,$306.26,US,53.6,$279.03,US,53.6,$279.03
20141,30397,30977,ATL,MDW,591,"1,163.67",$169.42,FL,53.8,$147.62,FL,53.8,$147.62
20141,30397,30721,ATL,MHT,952,95.33,$242.55,DL,45.1,$263.43,WN,24.9,$214.78
20141,30397,32467,ATL,MIA,594,"1,112.89",$186.33,DL,62.3,$192.36,AA,33.5,$173.55
20141,30397,32457,ATL,OAK,2130,98.00,$273.84,WN,54.0,$256.68,WN,54.0,$256.68
20141,30397,32575,ATL,ONT,1900,131.89,$294.55,US,38.5,$275.08,WN,24.6,$254.35
20141,30397,30977,ATL,ORD,606,"1,369.44",$245.10,DL,49.0,$245.71,UA,24.7,$245.20
20141,30397,33667,ATL,ORF,516,612.33,$139.42,FL,59.1,$114.60,FL,59.1,$114.60
20141,30397,33667,ATL,PHF,508,80.22,$184.82,DL,83.2,$185.89,US,13.4,$181.25
20141,30397,30721,ATL,PVD,903,178.67,$257.40,DL,58.3,$285.22,WN,12.4,$206.42
20141,30397,32457,ATL,SFO,2139,"1,145.67",$340.31,DL,68.9,$366.85,DL,68.9,$366.85
20141,30397,32457,ATL,SJC,2116,164.11,$314.54,DL,32.8,$397.46,WN,26.0,$244.42
20141,30397,32575,ATL,SNA,1919,385.33,$332.17,DL,63.2,$365.12,DL,63.2,$365.12
20141,30397,31703,ATL,SWF,783,19.33,$229.71,US,48.9,$212.43,US,48.9,$212.43
20141,30397,33195,ATL,TPA,406,"1,465.33",$186.42,DL,53.1,$182.12,DL,53.1,$182.12
20141,30408,30721,ATW,BOS,891,10.00,$339.75,DL,61.1,$367.57,UA,35.6,$300.04
20141,30408,32575,ATW,BUR,1732,0.89,$296.88,UA,62.5,$340.55,DL,25.0,$243.00
20141,30408,30852,ATW,BWI,705,4.33,$347.28,DL,76.9,$370.11,UA,15.4,$263.49
20141,30408,30647,ATW,CAK,428,2.78,$280.97,DL,76.0,$272.63,DL,76.0,$272.63
20141,30408,30647,ATW,CLE,391,8.33,$276.99,UA,58.7,$272.91,UA,58.7,$272.91
20141,30408,30852,ATW,DCA,701,7.33,$306.80,DL,62.1,$332.55,UA,34.9,$258.69
20141,30408,31703,ATW,EWR,772,14.00,$320.81,UA,62.7,$319.64,UA,62.7,$319.64
20141,30408,32467,ATW,FLL,1338,16.11,$273.50,DL,75.2,$283.67,UA,21.4,$238.94
20141,30408,31453,ATW,HOU,1074,0.89,$494.31,DL,100.0,$494.31,DL,100.0,$494.31
20141,30408,31703,ATW,HPN,785,2.89,$333.39,DL,69.2,$334.53,UA,26.9,$323.29
20141,30408,30852,ATW,IAD,679,3.78,$328.02,UA,50.0,$291.47,UA,50.0,$291.47
20141,30408,31453,ATW,IAH,1053,17.00,$308.10,UA,55.6,$312.93,DL,43.1,$301.10
20141,30408,31703,ATW,JFK,792,1.67,$444.60,DL,80.0,$447.16,DL,80.0,$447.16
20141,30408,32575,ATW,LAX,1744,14.33,$463.16,DL,59.7,$480.16,UA,36.4,$440.30
20141,30408,31703,ATW,LGA,784,13.44,$311.79,UA,49.6,$289.49,UA,49.6,$289.49
20141,30408,32575,ATW,LGB,1737,0.22,$322.50,DL,100.0,$322.50,DL,100.0,$322.50
